,Spearman_allwords,adjacent_post,adjacent_tag,id,label,pmi_adjacent,root_verb
123,0.06908007938047753,abandoned,VBN,cf02.106.2,pre-adv,-0.28,was
124,0.8660254037844387,down,IN,cf02.112.0,ref,0.21,went
125,0.0,early,RB,cf02.112.1,post-adj3,0.08,went
126,-0.8660254037844387,too,RB,cf02.112.2,post-adj3,0.08,went
127,0.8660254037844387,down,IN,cf02.112.3,post-adj3,0.21,went
128,0.0,too,RB,cf02.112.4,post-adj3,0.08,went
129,-0.8660254037844387,early,RB,cf02.112.5,post-adj3,0.08,went
130,0.09177788727679406,wildly,RB,cf02.117.0,ref,0.08,fired
131,0.34875597165181743,at,IN,cf02.117.1,post-adj2,0.21,fired
132,0.3494367576697748,on,IN,cf02.118.0,ref,0.21,rushed
133,0.295446529016934,on,IN,cf02.118.1,post-adv,0.21,rushed
134,0.15717894828988313,not,RB,cf02.120.0,ref,0.08,was
135,0.34293588717792683,not,RB,cf02.120.1,post-adv,0.08,was
136,0.32787949234249086,a,DT,cf03.1.0,ref,0.32,is
137,0.31622776601683794,a,DT,cf03.1.1,post-adv,0.32,is
138,0.07991519676153085,I,PRP,cf03.2.0,ref,0.35,explain
139,0.07991519676153085,I,PRP,cf03.2.1,post-adj2,0.35,explain
140,-0.020873203765948645,to,TO,cf03.5.0,ref,0.16,refers
141,-0.048683403716407794,to,TO,cf03.5.1,post-adv,0.16,refers
142,0.1605256538585386,these,DT,cf03.6.0,ref,0.32,dismiss
143,0.4875124665496118,these,DT,cf03.6.1,post-adv,0.32,dismiss
144,0.13981016271942018,an,DT,cf03.8.0,ref,0.32,have
145,0.04694584042180593,an,DT,cf03.8.1,pre-adv,0.32,have
146,0.05810872031479765,examples,NNS,cf03.9.0,ref,-0.02,are
147,0.026819409376060453,examples,NNS,cf03.9.1,post-adj2,-0.02,are
148,0.22381322075486396,the,DT,cf03.10.0,ref,0.32,detailed
149,0.22381322075486396,the,DT,cf03.10.1,post-adj2,0.32,detailed
150,-0.10438609200478266,altered,VBN,cf03.11.0,ref,-0.28,was
151,-0.9999999999999999,altered,VBN,cf03.11.1,post-adv,-0.28,was
152,0.681005224606999,us,PRP,cf03.12.0,ref,0.35,tells
153,0.27240208984279957,us,PRP,cf03.12.1,post-adj2,0.35,tells
154,-0.10104091307248164,obstructed,VBN,cf03.13.0,ref,-0.28,was
155,-0.09256511033852768,obstructed,VBN,cf03.13.1,pre-adv,-0.28,was
156,-0.041800325071170895,more,JJR,cf03.15.0,ref,-0.16,contributed
157,0.046247168163848655,to,TO,cf03.15.1,post-adj2,0.16,contributed
158,0.01048484985276137,to,TO,cf03.21.0,ref,0.16,refers
159,0.11285031600604525,to,TO,cf03.21.1,pre-adv,0.16,refers
160,0.41894116043477125,a,DT,cf03.25.0,ref,0.32,is
161,0.41894116043477125,a,DT,cf03.25.1,post-adv,0.32,is
162,-0.044670601664948656,himself,PRP,cf03.28.0,ref,0.35,sees
163,0.1622322368669348,himself,PRP,cf03.28.1,post-adv,0.35,sees
164,0.028044475566045397,actually,RB,cf03.31.0,ref,0.08,is
165,0.028044475566045397,actually,RB,cf03.31.1,post-adj2,0.08,is
166,-0.0017747409677289566,passed,VBN,cf03.35.0,ref,-0.28,says
167,0.0008873704838644783,passed,VBN,cf03.35.1,pre-adj2,-0.28,says
168,-0.010648445806373738,passed,VBN,cf03.35.2,post-adj2,-0.28,says
169,-0.04811037683513995,logical,JJ,cf03.37.0,ref,-0.16,seems
170,0.0515266774752453,logical,JJ,cf03.37.1,pre-adv,-0.16,seems
171,0.18963544907315763,that,IN,cf03.40.0,ref,0.21,know
172,0.325696757825199,that,IN,cf03.40.1,post-adv,0.21,know
173,0.2099944864099956,it,PRP,cf03.42.0,ref,0.35,makes
174,0.15340022766120245,it,PRP,cf03.42.1,post-adj2,0.35,makes
175,-0.07088936657671045,the,DT,cf03.46.0,ref,0.32,is
176,0.14309149920113776,the,DT,cf03.46.1,post-adv,0.32,is
177,0.22340306410070784,the,DT,cf03.48.0,ref,0.32,bear
178,0.29541957835039856,the,DT,cf03.48.1,post-adv,0.32,bear
179,0.31409400808379956,in,IN,cf03.50.0,ref,0.21,continues
180,0.3456974652078535,in,IN,cf03.50.1,post-adv,0.21,continues
181,0.21254282029491536,in,IN,cf03.50.2,pre-adv,0.21,continues
182,-0.007473367943410795,be,VB,cf03.51.0,ref,-0.28,must
183,0.23836110387931272,although,IN,cf03.51.1,post-adv,0.21,must
184,-0.1295075910873362,be,VB,cf03.51.2,pre-adv,-0.28,must
185,0.015540649064524749,that,IN,cf03.52.0,ref,0.21,dreamed
186,-0.03634525965623682,that,IN,cf03.52.1,dat-np-np,0.21,dreamed
187,0.0,about,IN,cf03.53.0,ref,0.21,was
188,-0.314964916380737,about,IN,cf03.53.1,post-adj2,0.21,was
189,0.0,final,JJ,cf03.62.0,ref,-0.16,escape
190,-0.9999999999999999,final,JJ,cf03.62.1,post-adv,-0.16,escape
191,0.14285714285714288,not,RB,cf03.63.0,ref,0.08,can
192,0.09560092215910747,not,RB,cf03.63.1,pre-adv,0.08,can
193,-0.04759570534978194,notably,RB,cf03.64.0,ref,0.08,are
194,-0.04199062228463796,notably,RB,cf03.64.1,pre-adv,0.08,are
195,-0.05215577292820416,notably,RB,cf03.64.2,post-adj2,0.08,are
196,0.11631052629980886,a,DT,cf03.65.0,ref,0.32,is
197,0.11631052629980886,a,DT,cf03.65.1,pre-adj2,0.32,is
198,0.001247864858083065,a,DT,cf03.65.2,pre-adv,0.32,is
199,-0.10253513882741007,attending,VBG,cf03.66.0,ref,-0.28,was
200,0.43008004760977336,attending,VBG,cf03.66.1,post-adv,-0.28,was
201,0.004608735379818358,and,CC,cf03.67.0,ref,-0.03,arose
202,0.14692522068564917,and,CC,cf03.67.1,pre-adv,-0.03,arose
203,0.1776399281016069,have,VB,cf03.68.0,ref,-0.28,would
204,-0.2779496277659231,have,VB,cf03.68.1,pre-adv,-0.28,would
205,0.1776399281016069,have,VB,cf03.68.2,post-adj2,-0.28,would
206,0.13256861311140097,exactly,RB,cf03.70.0,ref,0.08,remembered
207,0.12352984403562366,exactly,RB,cf03.70.1,post-adj2,0.08,remembered
208,-0.9999999999999999,taste,VB,cf04.4.0,ref,-0.28,does
209,-0.07950664175056432,taste,VB,cf04.4.1,pre-adv,-0.28,does
210,0.021538462797192688,laid,VBN,cf04.5.0,ref,-0.28,is
211,0.021538462797192688,laid,VBN,cf04.5.1,post-adv,-0.28,is
212,-0.0030283656560773733,laid,VBN,cf04.5.2,pre-adv,-0.28,is
213,0.10284626045545076,that,IN,cf04.9.0,ref,0.21,believes
214,0.18766791856303902,that,IN,cf04.9.1,post-adj2,0.21,believes
215,-0.1949380970912155,always,RB,cf04.13.0,ref,0.08,has
216,0.0,always,RB,cf04.13.1,post-adv,0.08,has
217,-0.0021633296774328866,in,IN,cf04.18.0,ref,0.21,said
218,-0.06922654967785237,in,IN,cf04.18.1,post-adv,0.21,said
219,-0.16220980265722326,Mr.,NNP,cf04.18.2,quote,-0.31,said
220,0.22000308970753235,on,IN,cf04.23.0,ref,0.21,existed
221,0.06700747699588895,with,IN,cf04.23.1,post-adj2,0.21,existed
222,0.2075997184430728,kept,VBN,cf04.24.0,ref,-0.28,were
223,-0.43466191049018355,kept,VBN,cf04.24.1,post-adj2,-0.28,were
224,-0.09577183367028283,asking,VBG,cf04.28.0,ref,-0.28,began
225,0.017080505103055733,asking,VBG,cf04.28.1,post-adv,-0.28,began
226,-0.06865400936911632,asking,VBG,cf04.28.2,pre-adv,-0.28,began
227,0.21098736814243052,to,TO,cf04.29.0,ref,0.16,stooped
228,0.21098736814243052,to,TO,cf04.29.1,post-adv,0.16,stooped
229,-0.41815501577027986,enough,JJ,cf04.33.0,ref,-0.16,supplies
230,-0.3723458988740976,enough,JJ,cf04.33.1,post-adj2,-0.16,supplies
231,0.1757296144467388,a,DT,cf04.41.0,ref,0.32,take
232,0.4010239919425578,a,DT,cf04.41.1,post-adv,0.32,take
233,0.06551854598261732,to,TO,cf04.50.0,ref,0.16,begins
234,0.0431370787621551,to,TO,cf04.50.1,pre-adv,0.16,begins
235,0.30631873731649006,the,DT,cf04.58.0,ref,0.32,said
236,0.09999999999999999,ruefully,RB,cf04.58.1,iquote,0.08,said
237,-0.23947252628723156,not,RB,cf04.60.0,ref,0.08,has
238,-0.2909571869813232,not,RB,cf04.60.1,post-adv,0.08,has
239,0.04922488637909457,cold,JJ,cf04.61.0,ref,-0.16,eliminated
240,0.06195155314490626,cold,JJ,cf04.61.1,pre-adv,-0.16,eliminated
241,0.5,the,DT,cf04.65.0,ref,0.32,miss
242,0.10778636357219329,the,DT,cf04.65.1,pre-adv,0.32,miss
243,0.23904572186687875,on,IN,cf04.81.0,ref,0.21,is
244,0.23904572186687875,once,IN,cf04.81.1,post-adj2,0.21,is
245,0.10448340895935901,fruit,NN,cf04.83.0,ref,-0.02,are
246,-0.10540925533894598,fruit,NN,cf04.83.1,post-adv,-0.02,are
247,-0.36147201953390995,shipped,VBN,cf04.86.0,ref,-0.28,are
248,-0.37352108685170693,shipped,VBN,cf04.86.1,post-adj3,-0.28,are
249,0.22893227903814295,shipped,VBN,cf04.86.2,post-adj3,-0.28,are
250,-0.14458880781356398,shipped,VBN,cf04.86.3,post-adj3,-0.28,are
251,0.24098134635593993,shipped,VBN,cf04.86.4,post-adj3,-0.28,are
252,0.012049067317796999,shipped,VBN,cf04.86.5,post-adj3,-0.28,are
253,0.10397991115082295,to,TO,cf04.89.0,ref,0.16,offered
254,-0.05504818825631803,to,TO,cf04.89.1,post-adj2,0.16,offered
255,-0.16459398766024327,to,TO,cf04.91.0,ref,0.16,hopes
256,0.2343372027705159,so,IN,cf04.91.1,post-adv,0.21,hopes
257,-0.4114636382250506,handed,VBN,cf04.99.0,ref,-0.28,are
258,0.15010007418879917,handed,VBN,cf04.99.1,pre-adv,-0.28,are
259,-0.018974614715465504,made,VBN,cf04.104.0,ref,-0.28,is
260,-0.11384768829279303,made,VBN,cf04.104.1,post-adj2,-0.28,is
261,0.2608969660436018,often,RB,cf04.111.0,ref,0.08,is
262,0.28988551782622424,at,IN,cf04.111.1,post-adj2,0.21,is
263,-0.031808121790345596,that,IN,cf04.113.0,ref,0.21,finds
264,0.4219877490852515,that,IN,cf04.113.1,post-adv,0.21,finds
265,0.24325638628366394,the,DT,cf04.116.0,ref,0.32,felt
266,0.31663997916385606,the,DT,cf04.116.1,pre-adv,0.32,felt
267,0.1555701923760235,he,PRP,cf04.120.0,ref,0.35,feels
268,0.01835557745535881,he,PRP,cf04.120.1,post-adv,0.35,feels
269,-0.043747346788557455,as,IN,cf05.2.0,ref,0.21,whined
270,-0.06055044613186946,but,CC,cf05.2.1,post-adv,-0.03,whined
271,-0.21711622405557446,ahead,RB,cf05.3.0,ref,0.08,peered
272,1.0,ahead,RB,cf05.3.1,post-adv,0.08,peered
273,-0.11595420713048968,strewn,VBN,cf05.6.0,ref,-0.28,lay
274,-0.4058397249567139,strewn,VBN,cf05.6.1,post-adj2,-0.28,lay
275,0.026283799626472995,fallen,VBN,cf05.9.0,ref,-0.28,had
276,-0.025809362810110672,fallen,VBN,cf05.9.1,post-adv,-0.28,had
277,-0.25269587179039843,miles,NNS,cf05.11.0,ref,-0.02,counted
278,-0.26773729273030317,miles,NNS,cf05.11.1,post-adj2,-0.02,counted
279,0.316227766016838,the,DT,cf05.12.0,ref,0.32,were
280,-0.02923886698433168,the,DT,cf05.12.1,pre-adv,0.32,were
281,0.3536187319911305,be,VB,cf05.13.0,ref,-0.28,could
282,0.4956459276269124,be,VB,cf05.13.1,post-adj2,-0.28,could
283,-0.09392408541867107,a,DT,cf05.16.0,ref,0.32,seemed
284,-0.12950465140952558,a,DT,cf05.16.1,pre-adv,0.32,seemed
285,-0.10606250982968121,the,DT,cf05.19.0,ref,0.32,suggested
286,-0.07831359737424136,the,DT,cf05.19.1,post-adj2,0.32,suggested
287,-0.21957751641341997,unable,JJ,cf05.24.0,ref,-0.16,proved
288,0.17024361737481342,unable,JJ,cf05.24.1,pre-adv,-0.16,proved
289,0.05107539184552491,to,TO,cf05.27.0,ref,0.16,had
290,0.5,to,TO,cf05.27.1,post-adv,0.16,had
291,0.0595879571531124,inaugurated,VBN,cf05.30.0,ref,-0.28,had
292,0.0595879571531124,inaugurated,VBN,cf05.30.1,post-adj2,-0.28,had
293,0.06571296845540643,n't,RB,cf05.36.0,ref,0.08,did
294,0.08761729127387524,n't,RB,cf05.36.1,post-adj2,0.08,did
295,0.11595420713048968,to,TO,cf05.44.0,ref,0.16,seem
296,-0.02898855178262242,to,TO,cf05.44.1,post-adj2,0.16,seem
297,0.37727844495288726,down,RB,cf05.46.0,ref,0.08,looked
298,0.26896884353100575,at,IN,cf05.46.1,post-adj2,0.21,looked
299,0.16775364516494487,been,VBN,cf05.47.0,ref,-0.28,had
300,0.16775364516494487,been,VBN,cf05.47.1,post-adj2,-0.28,had
301,-0.19999999999999998,simply,RB,cf05.48.0,ref,0.08,had
302,0.021433492948620427,simply,RB,cf05.48.1,pre-adv,0.08,had
303,0.02395938625918589,to,TO,cf05.50.0,ref,0.16,seemed
304,0.18021625316691994,to,TO,cf05.50.1,pre-adv,0.16,seemed
305,0.3755787401439997,the,DT,cf05.53.0,ref,0.32,made
306,0.3755787401439997,the,DT,cf05.53.1,post-adj2,0.32,made
307,0.048795003647426664,the,DT,cf05.54.0,ref,0.32,saw
308,-0.024397501823713332,the,DT,cf05.54.1,post-adj2,0.32,saw
309,0.06501300390130046,that,IN,cf05.56.0,ref,0.21,meant
310,0.18417028029867666,that,IN,cf05.56.1,pre-adv,0.21,meant
311,-0.018753751125375133,that,IN,cf05.56.2,post-adj2,0.21,meant
312,0.28456658588145206,into,IN,cf05.57.0,ref,0.21,settled
313,0.24968423019275793,despite,IN,cf05.57.1,post-adj2,0.21,settled
314,-0.15433251608085954,out,RB,cf05.58.0,ref,0.08,crawled
315,-0.15433251608085954,out,RB,cf05.58.1,pre-adj2,0.08,crawled
316,0.023445872976821627,place,VB,cf05.62.0,ref,-0.28,would
317,-0.18267071954128491,place,VB,cf05.62.1,pre-adv,-0.28,would
318,-0.019038107144886324,also,RB,cf05.63.0,ref,0.08,could
319,-0.06840845262163059,also,RB,cf05.63.1,dat-np-np,0.08,could
320,-0.3080663282140409,have,VB,cf05.66.0,ref,-0.28,would
321,-0.3080663282140409,have,VB,cf05.66.1,pre-adj2,-0.28,would
322,0.18347457650389792,to,TO,cf05.70.0,ref,0.16,had
323,0.2881769890388444,to,TO,cf05.70.1,post-adv,0.16,had
324,-0.18023233896466095,chandelle,VB,cf05.73.0,ref,-0.28,would
325,0.04699296022850077,chandelle,VB,cf05.73.1,pre-adv,-0.28,would
326,0.21285253951274619,over,RP,cf05.75.0,ref,0.16,ticked
327,0.24366014391590685,over,RP,cf05.75.1,post-adv,0.16,ticked
328,-0.550782483869826,go,VB,cf05.76.0,ref,-0.28,would
329,-0.550782483869826,go,VB,cf05.76.1,pre-adj2,-0.28,would
330,-0.06944236282916884,take,VB,cf05.77.0,ref,-0.28,'d
331,-0.03311236508956155,take,VB,cf05.77.1,post-adv,-0.28,'d
332,-0.099206085741018,back,RB,cf05.81.0,ref,0.08,shuttled
333,0.27240208984279957,back,RB,cf05.81.1,post-adv,0.08,shuttled
334,-0.09020034596913885,on,IN,cf05.81.2,post-adj2,0.21,shuttled
335,-0.06974321511027258,readily,RB,cf05.83.0,ref,0.08,could
336,-0.2616243364966139,readily,RB,cf05.83.1,post-adv,0.08,could
337,0.34372003129816553,off,RP,cf05.87.0,ref,0.16,took
338,0.34372003129816553,off,RP,cf05.87.1,pre-adj2,0.16,took
339,0.40509860831569505,off,RP,cf05.87.2,post-adj2,0.16,took
340,-0.19999999999999998,to,TO,cf06.3.0,ref,0.16,seems
341,-0.7,to,TO,cf06.3.1,post-adj2,0.16,seems
342,-0.0181848241863327,we,PRP,cf06.5.0,ref,0.35,thought
343,0.8910563851303024,we,PRP,cf06.5.1,post-adv,0.35,thought
344,0.6000000000000001,of,IN,cf06.23.0,ref,0.21,are
345,0.3188740696088466,of,IN,cf06.23.1,pre-adv,0.21,are
346,0.8660254037844387,to,TO,cf06.31.0,ref,0.16,seem
347,0.8660254037844387,to,TO,cf06.31.1,pre-adj2,0.16,seem
348,-0.04790505047653036,the,DT,cf06.43.0,ref,0.32,supply
349,0.0981150983411836,the,DT,cf06.43.1,pre-adv,0.32,supply
350,-0.02395252523826518,the,DT,cf06.43.2,post-adj2,0.32,supply
351,-0.036147201953390995,be,VB,cf06.64.0,ref,-0.28,will
352,-0.2517221787994438,be,VB,cf06.64.1,pre-adv,-0.28,will
353,0.18386184452728221,out,RP,cf06.72.0,ref,0.16,Find
354,0.05574721496658158,out,RP,cf06.72.1,dat-np-np,0.16,Find
355,0.0,something,NN,cf06.73.0,ref,-0.02,try
356,0.0888212963802417,something,NN,cf06.73.1,pre-adv,-0.02,Try
357,-0.9999999999999999,to,TO,cf06.84.0,ref,0.16,go
358,0.20519567041703085,to,TO,cf06.84.1,pre-adv,0.16,Go
359,0.5,a,DT,cf06.87.0,ref,0.32,'m
360,0.8153742483272114,a,DT,cf06.87.1,pre-adv,0.32,'m
361,-0.17673672338754084,know,VB,cf06.88.0,ref,-0.28,will
362,-0.2801748881764369,know,VB,cf06.88.1,pre-adv,-0.28,will
363,0.18706187263405,always,RB,cf06.96.0,ref,0.08,is
364,-0.20255107227890767,in,IN,cf06.96.1,post-adj2,0.21,is
365,0.16769739180795096,come,VB,cf06.100.0,ref,-0.28,would
366,0.16769739180795096,come,VB,cf06.100.1,pre-adj2,-0.28,would
367,-0.20305011992992233,to,TO,cf06.102.0,ref,0.16,love
368,-0.20809136428680317,to,TO,cf06.102.1,post-adj2,0.16,love
369,-0.0678142491601844,look,VB,cf06.105.0,ref,-0.28,can
370,-0.025018849204728227,look,VB,cf06.105.1,post-adj2,-0.28,can
371,0.550782483869826,you,PRP,cf06.107.0,ref,0.35,gives
372,-0.396412483586046,a,DT,cf06.107.1,dat-np-np,0.32,gives
373,0.03077287274483318,always,RB,cf06.109.0,ref,0.08,have
374,-0.11476442209430023,always,RB,cf06.109.1,pre-adv,0.08,have
375,-0.01227571540350591,soon,RB,cf06.110.0,ref,0.08,will
376,0.05425894130440227,soon,RB,cf06.110.1,pre-adv,0.08,will
377,-0.2805308274413234,holding,VBG,cf06.127.0,ref,-0.28,am
378,-0.2491615655868623,holding,VBG,cf06.127.1,post-adv,-0.28,am
379,0.5,if,IN,cf06.131.0,ref,0.21,Travel
380,0.0,,,cf06.131.1,post-adv,0.0,travel
381,-0.002237494835413389,it,PRP,cf06.137.0,ref,0.35,does
382,0.07159983473322845,it,PRP,cf06.137.1,post-adj2,0.35,does
